level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,topic_distribution
364,164804,147212,1,Snapchat,,"['ever', 'sit', 'round', 'table', 'snapshot', 'headquarters', 'think', 'update', 'fire', 'go', 'good', 'bad', 'bad']",2019-04-11,90299,"who ever sits at the round table at snapchat headquarters , and thinks up these updates should be fired. went from good to bad to worse.",1,who ever sits at the round table at snapshot headquarters and think up these update should be fired went from good to bad to worse,Mike C,"[0.0273224043715847, 0.04735883424408016, 0.04371584699453554, 0.0273224043715847, 0.0273224043715847, 0.0273224043715847, 0.04553734061930786, 0.038251366120218594, 0.0273224043715847, 0.05464480874316942, 0.0273224043715847, 0.04189435336976322, 0.04553734061930786, 0.0273224043715847, 0.029143897996357016, 0.0273224043715847, 0.0273224043715847, 0.0273224043715847, 0.04189435336976322, 0.04189435336976322, 0.0273224043715847, 0.0273224043715847, 0.0273224043715847, 0.0273224043715847, 0.040072859744990905, 0.0273224043715847, 0.03096539162112933, 0.03278688524590164, 0.0273224043715847, 0.029143897996357016]"
365,164806,147214,1,Snapchat,,"['be', 'good', 'fact', 'keep', 'get', 'wait', 'send', 'even', 'connection', 'be', 'fine', 'send', 'message', 'randomly', 'connection', 'do', 'fix']",2019-04-12,90302,"It's good except for the fact I keep getting a ""waiting to send"" even when my connection is just fine and I can send other messages but randomly it'll do that. Please fix this!!",3,it is good except for the fact i keep getting a waiting to send even when my connection is just fine and i can send other message but randomly my connection will do that please fix this,Faith Pruitt,"[0.02688172043010752, 0.04121863799283154, 0.057347670250896064, 0.03584229390681004, 0.02688172043010752, 0.02688172043010752, 0.039426523297491044, 0.02867383512544802, 0.02867383512544802, 0.02867383512544802, 0.02867383512544802, 0.06451612903225806, 0.02688172043010752, 0.03405017921146953, 0.03763440860215054, 0.02688172043010752, 0.043010752688172046, 0.02688172043010752, 0.02867383512544802, 0.02688172043010752, 0.02867383512544802, 0.043010752688172046, 0.030465949820788527, 0.034050179211469536, 0.039426523297491044, 0.028673835125448025, 0.02867383512544802, 0.02867383512544802, 0.02688172043010752, 0.02688172043010752]"
366,164807,147215,1,Snapchat,,"['self', 'camera', 'be', 'horribly', 'zoomed', 'actual', 'phone', 'camera', 'doe', 'not', 'have', 'issue', 'snapshot', 'camera', 'fix']",2019-04-13,90303,"The selfie camera is horribly zoomed in on my s9, the actual phone camera doesn't have this issue, just the snapchat camera. please fix.",1,the self camera is horribly zoomed in on my s the actual phone camera doe not have this issue just the snapshot camera please fix,ash smith,"[0.03225806451612903, 0.02688172043010752, 0.039426523297491044, 0.02688172043010752, 0.05376344086021506, 0.02688172043010752, 0.02688172043010752, 0.02688172043010752, 0.02688172043010752, 0.035842293906810034, 0.02867383512544802, 0.02688172043010752, 0.03225806451612903, 0.06272401433691757, 0.043010752688172046, 0.03942652329749104, 0.02867383512544802, 0.02688172043010752, 0.044802867383512544, 0.02867383512544802, 0.02688172043010752, 0.030465949820788527, 0.043010752688172046, 0.043010752688172046, 0.02688172043010752, 0.03225806451612903, 0.02688172043010752, 0.02688172043010752, 0.02867383512544802, 0.030465949820788527]"
367,164808,147216,1,Snapchat,,"['be', 'use', 'snapshot', 'almost', 'year', 'love', 'post', 'stuff', 'interact', 'follower', 'hate', 'snapshot', 'keep', 'update', 'permission', 'do', 'not', 'ask', 'update', 'be', 'not', 'problem', 'yesterday', 'keep', 'stop', 'everytime', 'save', 'video', 'screen', 'go', 'black', 'click', 'story', 'int', 'normal', 'sick', 'snapshot', 'be', 'glitch', 'uninstale', 'several', 'time', 'keep', 'show', 'black_screen', 'already', 'close', 'deleting', 'account']",2019-04-10,90304,I been using snapchat for almost 3 years I love posting stuff to interact with my followers now I hate snapchat it keeps updating without my permission when I didn't ask for an update which isn't the problem yesterday it kept stopping everytime i saved a video now my screen goes black when I click on my story!! this isnt normal I'm so sick of Snapchat and it's glitches I uninstalled several times and it keeps showing the black screen Im really close to deleting my account,1,i been using snapshot for almost year i love posting stuff to interact with my follower now i hate snapshot it keep updating without my permission when i did not ask for an update which is not the problem yesterday it kept stopping everytime i saved a video now my screen go black when i click on my story this int normal i am so sick of snapshot and it is glitch i uninstaled several time and it keep showing the black screen i already close to deleting my account,Loveee Goddd Zakaria,"[0.024154589371980676, 0.0217391304347826, 0.022946859903381637, 0.041062801932367145, 0.057971014492753596, 0.020531400966183565, 0.0507246376811594, 0.026570048309178737, 0.027777777777777776, 0.02898550724637681, 0.018115942028985497, 0.01932367149758453, 0.05193236714975843, 0.05193236714975843, 0.055555555555555525, 0.03743961352657004, 0.033816425120772944, 0.02536231884057971, 0.045893719806763274, 0.018115942028985497, 0.032608695652173905, 0.03140096618357487, 0.027777777777777776, 0.03019323671497584, 0.01932367149758453, 0.0507246376811594, 0.022946859903381637, 0.03623188405797101, 0.01932367149758453, 0.04951690821256037]"
368,164809,147217,1,Snapchat,,"['completely', 'irritated', 'be', 'always', 'delay', 'talk', 'doe', 'not', 'follow', 'lip', 'take_forever', 'work']",2019-04-13,90305,Completely irritated because it's always delayed. When I talk it doesn't follow my lips. Takes forever to work.,1,completely irritated because it is always delayed when i talk it doe not follow my lip take forever to work,Michelle Strobert,"[0.027322404371584695, 0.041894353369763215, 0.04371584699453553, 0.027322404371584695, 0.030965391621129323, 0.03825136612021857, 0.030965391621129323, 0.029143897996357013, 0.029143897996357013, 0.027322404371584695, 0.027322404371584695, 0.02914389799635701, 0.029143897996357013, 0.02914389799635701, 0.027322404371584695, 0.0400728597449909, 0.027322404371584695, 0.03460837887067396, 0.02914389799635701, 0.027322404371584695, 0.02914389799635701, 0.041894353369763215, 0.027322404371584695, 0.03278688524590164, 0.04371584699453553, 0.027322404371584695, 0.04371584699453553, 0.05646630236794172, 0.04371584699453553, 0.027322404371584695]"
369,164811,147219,1,Snapchat,,"['photo', 'come', 'horrible', 'unloaded', 'guy', 'take', 'screenshot', 'viewfinder', 'new', 'update', 'whenever', 'try', 'unload', 'story', 'new', 'update', 'randomly', 'force_close', 'application', 'lose', 'video', 'take']",2019-04-13,90308,Photos come out horrible when uploaded because you guys take a screenshot of the viewfinder. And since the new update whenever I try to upload a story it randomly force closes the app and then i lose the video I just took.,1,photo come out horrible when unloaded because you guy take a screenshot of the viewfinder and since the new update whenever i try to unload a story the new update randomly force close the application and then i lose the video i just took,Moe Ali,"[0.023809523809523805, 0.023809523809523805, 0.025396825396825393, 0.030158730158730156, 0.023809523809523805, 0.030158730158730156, 0.06507936507936507, 0.023809523809523805, 0.025396825396825393, 0.042857142857142864, 0.023809523809523805, 0.05555555555555556, 0.038095238095238106, 0.04603174603174604, 0.03333333333333334, 0.023809523809523805, 0.031746031746031744, 0.023809523809523805, 0.023809523809523805, 0.023809523809523805, 0.08253968253968251, 0.0619047619047619, 0.025396825396825393, 0.026984126984126982, 0.025396825396825397, 0.03174603174603175, 0.023809523809523805, 0.026984126984126982, 0.023809523809523805, 0.03333333333333334]"
370,164813,147221,1,Snapchat,,"['snapshot', 'application', 'be', 'rubbish', 'application', 'be', 'be', 'use', 'application', 'filter', 'lens', 'edification', 'photo', 'soil', 'insult', 'be', 'use', 'application', 'gon_na', 'rust']",2019-04-11,90311,"Mr. CEO of SNAPCHAT your app is rubbish and it is just been used for its few filters and lens and for edification of photos so,if you insult us it is we only who has most use of your app but now you are just gonna rupt",1,mr ceo of snapshot your application is rubbish and your application is just been used for your application few filter and lens and for edification of photo soil you insult u it is u only who has most use of your application but now you are just gon na rust,A Google User,"[0.02525252525252525, 0.026936026936026935, 0.02693602693602693, 0.02525252525252525, 0.031986531986531994, 0.02861952861952862, 0.02525252525252525, 0.040404040404040414, 0.03872053872053873, 0.02525252525252525, 0.02525252525252525, 0.10606060606060605, 0.03703703703703704, 0.026936026936026935, 0.03703703703703705, 0.02693602693602693, 0.03872053872053873, 0.04377104377104379, 0.03535353535353536, 0.02525252525252525, 0.02861952861952862, 0.02525252525252525, 0.02525252525252525, 0.026936026936026935, 0.02693602693602693, 0.03535353535353536, 0.02693602693602693, 0.0420875420875421, 0.04040404040404041, 0.02525252525252525]"
371,164814,147222,1,Snapchat,,"['application', 'start', 'crash', 'much', 'have', 'instal', 'rental', 'not', 'post', 'video', 'well', 'get', 'sick', 'il', 'probably', 'stick', 'instagram', 'update', 'version', 'suck', 'big', 'time', 'old', 'better']",2019-04-12,90312,"this app starting to crash so much I'm having to uninstall and restall again, won't post most videos as well... getting sick of this IL probably should just stick to INSTAGRAM, this updated version sucks big time, I like to old one better",1,this application starting to crash so much i am having to instal and rental again will not post most video a well getting sick of this il probably should just stick to instagram this updated version suck big time i like to old one better,Smilee T,"[0.033816425120772944, 0.02415458937198067, 0.03864734299516909, 0.03542673107890499, 0.027375201288244756, 0.02415458937198067, 0.0499194847020934, 0.02415458937198067, 0.02415458937198067, 0.04669887278582931, 0.03864734299516909, 0.03864734299516909, 0.05797101449275362, 0.02415458937198067, 0.02415458937198067, 0.03864734299516909, 0.025764895330112714, 0.027375201288244756, 0.03864734299516909, 0.033816425120772944, 0.027375201288244756, 0.04508856682769726, 0.037037037037037035, 0.0499194847020934, 0.02415458937198067, 0.033816425120772944, 0.02898550724637681, 0.025764895330112714, 0.025764895330112714, 0.025764895330112714]"
372,164815,147223,1,Snapchat,,"['use', 'goole', 'click', 'picture', 'front_camera', 'image', 'go', 'bit', 'blur', 'click', 'picture', 'clicking', 'picture', 'give', 'proper', 'clear', 'vision', 'solve', 'issue', 'fast', 'possible', 'thank']",2019-04-09,90313,i m using Google pixel 2xl when we click the picture from front camera the image goes bit blurred after clicking the picture before clicking it gives proper clear vision please solve this issue as fast as possible thank you.,2,i m using goole pixel xl when we click the picture from front camera the image go bit blurred after clicking the picture before clicking the picture give proper clear vision please solve this issue a fast a possible thank you,Abhi gadhia,"[0.025396825396825386, 0.023809523809523798, 0.031746031746031744, 0.03809523809523809, 0.023809523809523798, 0.03492063492063492, 0.023809523809523798, 0.04761904761904761, 0.023809523809523798, 0.11269841269841267, 0.025396825396825386, 0.04285714285714285, 0.023809523809523798, 0.023809523809523798, 0.03809523809523809, 0.046031746031746035, 0.023809523809523798, 0.023809523809523798, 0.031746031746031744, 0.023809523809523798, 0.028571428571428564, 0.03015873015873015, 0.02857142857142857, 0.023809523809523798, 0.023809523809523798, 0.023809523809523798, 0.023809523809523798, 0.04126984126984127, 0.05714285714285713, 0.030158730158730156]"
373,164818,147226,1,Snapchat,,"['lot', 'be', 'well', 'new', 'update', 'decent', 'glitch', 'right', 'say', 'message', 'friend', 'be', 'send', 'whole', 'day', 'not', 'go', 'away', 'fix', 'hopefully', 'update', 'do', 'message']",2019-04-11,90315,"a lot is better and the new update us decent, just some glitches right now saying my message to a friend has been sending for a whole day and won't go away, please fix, hopefully and update will do it.",4,a lot is better and the new update u decent just some glitch right now saying my message to a friend has been sending for a whole day and will not go away please fix hopefully and update will do my message,Kain Miller,"[0.024154589371980673, 0.041867954911433185, 0.04025764895330114, 0.024154589371980673, 0.024154589371980673, 0.024154589371980673, 0.056360708534621586, 0.04025764895330114, 0.025764895330112718, 0.04025764895330114, 0.025764895330112718, 0.024154589371980673, 0.05475040257648954, 0.024154589371980673, 0.038647342995169094, 0.035426731078905, 0.06763285024154589, 0.024154589371980673, 0.024154589371980673, 0.024154589371980673, 0.03059581320450886, 0.04025764895330114, 0.04347826086956523, 0.024154589371980673, 0.027375201288244763, 0.024154589371980673, 0.024154589371980673, 0.053140096618357495, 0.024154589371980673, 0.024154589371980673]"
374,164838,147246,1,Snapchat,,"['phone', 'not', 'let', 'play', 'new', 'game']",2019-04-11,90356,my phone wont let me play the new games,3,my phone will not let me play the new game,Mouse 1718,"[0.039682539682539666, 0.029761904761904746, 0.04761904761904761, 0.029761904761904746, 0.04761904761904761, 0.029761904761904746, 0.029761904761904746, 0.029761904761904746, 0.029761904761904746, 0.029761904761904746, 0.029761904761904746, 0.029761904761904746, 0.03174603174603173, 0.029761904761904746, 0.029761904761904746, 0.037698412698412696, 0.029761904761904746, 0.03174603174603173, 0.03968253968253967, 0.029761904761904746, 0.029761904761904746, 0.0476190476190476, 0.04761904761904761, 0.03174603174603173, 0.029761904761904746, 0.03174603174603173, 0.029761904761904746, 0.029761904761904746, 0.029761904761904746, 0.029761904761904746]"
