level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,topic_distribution
300,160158,142566,1,Snapchat,,"['link', 'snap', 'do', 'not', 'work', 'reason', 'give', 'star', 'fix', 'star']",2019-04-06,97774,links in snap dont work anymore for some reason so im giving you a 1 star till you fix it,1,link in snap do not work anymore for some reason so i giving you a star till you fix a star,Gxthic Kagura,"[0.03493351363533918, 0.02535496957403651, 0.02535496957403651, 0.02535496957403651, 0.02535496957403651, 0.02535496957403651, 0.02535496957403651, 0.02535496957403651, 0.02535496957403651, 0.02535496957403651, 0.027270678386297046, 0.027270678386297046, 0.042596348884381324, 0.03684922244759972, 0.02535496957403651, 0.02535496957403651, 0.027270678386297046, 0.02535496957403651, 0.027270678386297046, 0.02535496957403651, 0.02535496957403651, 0.027270678386297046, 0.04834347532116293, 0.027270678386297046, 0.02918638719855758, 0.02918638719855758, 0.02918638719855758, 0.02535496957403651, 0.027270678386297046, 0.03684922244759972, 0.02535496957403651, 0.061753437006986676, 0.02535496957403651, 0.02918638719855758]"
301,160162,142570,1,Snapchat,,"['much', 'lag', 'error']",2019-04-06,97781,Too much lag and errors,1,too much lag and error,Jon Fitz,"[0.027746947835738073, 0.027746947835738073, 0.04032556418793933, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.03613269207053891, 0.029843383894438285, 0.027746947835738073, 0.03613269207053891, 0.027746947835738073, 0.034036256011838704, 0.029843383894438285, 0.03193981995313849, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.029843383894438285, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.029843383894438285, 0.029843383894438285, 0.034036256011838704, 0.027746947835738073]"
302,160165,142573,1,Snapchat,,"['not', 'nice', 'sinbad']",2019-04-06,97794,not nice at all sonbad,1,not nice at all sinbad,mamathi priya,"[0.029843383894438285, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.029843383894438285, 0.03822912812923913, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.042422000246639543, 0.027746947835738073, 0.029843383894438285, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.042422000246639543, 0.027746947835738073, 0.027746947835738073, 0.029843383894438285, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.0319398199531385, 0.027746947835738073, 0.029843383894438285, 0.029843383894438285, 0.027746947835738073, 0.027746947835738073]"
303,160166,142574,1,Snapchat,,"['update', 'snapshot', 'be', 'not', 'update', 'nd', 'not', 'able', 'see', 'many', 'streak', 'have', 'wd', 'particular', 'person']",2019-04-06,97795,I updated my snapchat bt it's not updated nd m not able to see how many streaks I have wd d particular person🙄🤔,1,i updated my snapshot bt it is not updated nd m not able to see how many streak i have wd d particular person,Muskaan Thakkar,"[0.024509803921568634, 0.024509803921568634, 0.024509803921568634, 0.024509803921568634, 0.06895424836601308, 0.026361655773420485, 0.024509803921568634, 0.024509803921568634, 0.026361655773420485, 0.030065359477124187, 0.024509803921568634, 0.026361655773420485, 0.024509803921568634, 0.050435729847494545, 0.024509803921568634, 0.024509803921568634, 0.04302832244008715, 0.024509803921568634, 0.024509803921568634, 0.024509803921568634, 0.026361655773420485, 0.024509803921568634, 0.024509803921568634, 0.024509803921568634, 0.024509803921568634, 0.033769063180827896, 0.026361655773420485, 0.033769063180827896, 0.035620915032679744, 0.033769063180827896, 0.03191721132897604, 0.024509803921568634, 0.024509803921568634, 0.0411764705882353]"
304,160168,142576,1,Snapchat,,"['fix', 'not', 'record', 'video', 'lens', 'voice_changer', 'lens', 'be', 'not', 'work']",2019-04-06,97799,Fix I can't record a video with lenses and voice changer lenses is not working,5,fix i can not record a video with lens and voice changer lens is not working,Alp Demir,"[0.024509803921568634, 0.024509803921568634, 0.024509803921568634, 0.024509803921568634, 0.05043572984749455, 0.024509803921568634, 0.024509803921568634, 0.024509803921568634, 0.024509803921568634, 0.024509803921568634, 0.044880174291938996, 0.03006535947712418, 0.024509803921568634, 0.04858387799564269, 0.026361655773420485, 0.024509803921568634, 0.044880174291938996, 0.024509803921568634, 0.024509803921568634, 0.024509803921568634, 0.024509803921568634, 0.031917211328976035, 0.024509803921568634, 0.024509803921568634, 0.03747276688453159, 0.024509803921568634, 0.024509803921568634, 0.03006535947712418, 0.03562091503267974, 0.024509803921568634, 0.024509803921568634, 0.05413943355119825, 0.026361655773420485, 0.024509803921568634]"
305,160169,142577,1,Snapchat,,"['be', 'not', 'fun', 'be', 'really', 'bad']",2019-04-06,97800,is not fun is really bad.,1,is not fun is really bad,Rachel Mabon,"[0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.029290728637133882, 0.037521181312031, 0.029290728637133882, 0.043694020818203845, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.039578794480755276, 0.027233115468409598, 0.04575163398692812, 0.027233115468409598, 0.027233115468409598, 0.029290728637133882, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.03134834180585816, 0.029290728637133882, 0.029290728637133882, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.029290728637133882, 0.027233115468409598]"
306,160170,142578,1,Snapchat,,"['snap', 'be', 'not', 'workingwhy', 'have', 'streak', 'friend']",2019-04-06,97805,my snap chat is not working...why?? i was having streak with my friends,1,my snap chat is not workingwhy i was having streak with my friend,maryam farooq,"[0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.02774911134044262, 0.03359706455681689, 0.02774911134044262, 0.025799793601651196, 0.025799793601651196, 0.03359706455681689, 0.025799793601651196, 0.02774911134044262, 0.02774911134044262, 0.039445017773191156, 0.03554638229560831, 0.025799793601651196, 0.02774911134044262, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.04334365325077401, 0.02774911134044262, 0.025799793601651196, 0.029698429079234045, 0.029698429079234045, 0.05503955968352253, 0.03164774681802546, 0.03749570003439973, 0.025799793601651196, 0.025799793601651196]"
307,160171,142579,1,Snapchat,,"['new', 'update', 'suck', 'not', 'able', 'unload', 'video']",2019-04-06,97806,New update just sucks m not able to upload my videos,5,new update just suck m not able to unload my video,A Google User,"[0.03134834180585816, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.035463568143306715, 0.029290728637133882, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.029290728637133882, 0.027233115468409598, 0.027233115468409598, 0.039578794480755276, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.029290728637133882, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.035463568143306715, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.03134834180585816, 0.037521181312031, 0.029290728637133882, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.04575163398692812]"
308,160174,142582,1,Snapchat,,"['doe', 'keep', 'crash', 'not', 'do', 'anything']",2019-04-06,97813,Why does it keep crashing?? I can't do anything,5,why doe it keep crashing i can not do anything,A Google User,"[0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.04163640764947956, 0.027233115468409595, 0.027233115468409595, 0.02929072863713388, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.02929072863713388, 0.03957879448075527, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.03134834180585815, 0.027233115468409595, 0.04163640764947956, 0.02929072863713388, 0.03134834180585815, 0.045751633986928116, 0.027233115468409595, 0.027233115468409595]"
309,160180,142588,1,Snapchat,,"['crazy', 'application', 'cool', 'man']",2019-04-06,97824,Wow a crazy app cool men😰😎,1,wow a crazy application cool men,ivan lugo,"[0.029290728637133882, 0.029290728637133882, 0.027233115468409598, 0.035463568143306715, 0.043694020818203845, 0.029290728637133882, 0.027233115468409598, 0.027233115468409598, 0.04575163398692812, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.029290728637133882, 0.043694020818203845, 0.029290728637133882, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.029290728637133882, 0.027233115468409598, 0.029290728637133882, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598]"
310,160182,142590,1,Snapchat,,"['new', 'update', 'be', 'bad', 'bring', 'old']",2019-04-05,97838,Your new update is so bad.. please bring the old one.,5,your new update is so bad please bring the old one,shubham shende,"[0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.05192447349310096, 0.029290728637133882, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.04575163398692812, 0.027233115468409598, 0.027233115468409598, 0.029290728637133882, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.029290728637133882, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.029290728637133882, 0.027233115468409598, 0.027233115468409598, 0.049866860324376684, 0.027233115468409598]"
311,160183,142591,1,Snapchat,,"['be', 'give', 'issue', 'last', 'day', 'not', 'load', 'message']",2019-04-05,97840,it has been giving me issues the last 2 days not loading messages,3,it has been giving me issue the last day not loading message,Jass Pink,"[0.0480859010270775, 0.02824463118580766, 0.04411764705882353, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.03221288515406163, 0.026260504201680676, 0.026260504201680676, 0.03816526610644258, 0.058006535947712407, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.030228758169934648, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.03816526610644258]"
312,160186,142594,1,Snapchat,,"['application', 'be', 'good', 'still', 'not', 'add', 'photo', 'eye', 'even', 'update']",2019-04-05,97849,"App is good but I still can't add photos to my My Eyes Only, even after the update",5,application is good but i still can not add photo to my my eye only even after the update,DeAndre Maffett,"[0.027270678386297036, 0.0253549695740365, 0.0253549695740365, 0.02918638719855757, 0.06558485463150773, 0.0253549695740365, 0.0253549695740365, 0.027270678386297036, 0.0253549695740365, 0.027270678386297036, 0.0253549695740365, 0.027270678386297036, 0.0253549695740365, 0.036849222447599715, 0.0253549695740365, 0.03876493125986024, 0.0253549695740365, 0.02918638719855757, 0.0253549695740365, 0.02918638719855757, 0.027270678386297036, 0.0253549695740365, 0.0253549695740365, 0.027270678386297036, 0.027270678386297036, 0.0253549695740365, 0.04451205769664185, 0.0253549695740365, 0.0253549695740365, 0.0253549695740365, 0.03876493125986024, 0.0253549695740365, 0.0253549695740365, 0.04068064007212078]"
313,160187,142595,1,Snapchat,,"['unopened', 'snap', 'disappear', 'day', 'be', 'be', 'not', 'suppose', 'day', 'be']",2019-04-05,97850,Why are unopened snaps disappearing after 2 day's? Isn't it suppose to be 30 day's?,1,why are unopened snap disappearing after day is is not it suppose to be day is,Ante,"[0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.02774911134044262, 0.025799793601651196, 0.02774911134044262, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.04139433551198258, 0.05503955968352253, 0.02774911134044262, 0.025799793601651196, 0.025799793601651196, 0.02774911134044262, 0.039445017773191156, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.03164774681802546, 0.03359706455681689, 0.025799793601651196, 0.02774911134044262, 0.039445017773191156, 0.04334365325077401, 0.025799793601651196, 0.03554638229560831, 0.025799793601651196]"
