level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13,topic_distribution
1115,178826,161234,1,Whatsapp,,"['try', 'close', 'set', 'show', 'message', 'lockscren']",2019-04-06,39179,even though i tried to close it from settings it shows my messages from lockscreen,3,even though i tried to close it from setting it show my message from lockscren,Selin Arslan,,,"[0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.04483430799220276, 0.031189083820662787, 0.04483430799220276, 0.029239766081871357, 0.029239766081871357, 0.05263157894736847, 0.031189083820662787, 0.031189083820662784, 0.029239766081871357, 0.031189083820662787, 0.029239766081871357, 0.04678362573099419, 0.029239766081871357, 0.029239766081871357, 0.04678362573099419, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.03898635477582849, 0.029239766081871357, 0.029239766081871357, 0.04483430799220276]"
1116,178827,161235,1,Whatsapp,,"['not', 'download', 'thing', 'not', 'see', 'status']",2019-04-07,39180,i cant download any thing from whatsapp n i can't see status on whatsapp,1,i can not download any thing from whatsit n i can not see status on whatsit,Zaki Shaikh,,,"[0.030303030303030304, 0.03232323232323233, 0.030303030303030304, 0.046464646464646486, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.03232323232323233, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.040404040404040414, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.03232323232323233, 0.030303030303030304, 0.03232323232323232, 0.06666666666666668, 0.03434343434343435, 0.030303030303030304, 0.04444444444444447, 0.030303030303030304, 0.030303030303030304, 0.03232323232323232, 0.030303030303030304, 0.030303030303030304]"
1117,178828,161236,1,Whatsapp,,"['hawaii', 'prime', 'voice', 'video', 'chat']",2019-04-04,39183,In huwaei y7 prime 2019 no voice in video chat,1,in hawaii why prime no voice in video chat,Ramiz ali,,,"[0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.032921810699588466, 0.030864197530864185, 0.032921810699588466, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.032921810699588466, 0.032921810699588466, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.06172839506172839, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.032921810699588466, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.06378600823045266, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185]"
1118,178831,161239,1,Whatsapp,,"['audio', 'video', 'not', 'sync', 'video', 'status', 'goddamn', 'fix', 'do', 'not', 'ego', 'want', 'compress', 'video', 'file', 'could', 'have', 'bad', 'effect', 'video', 'status']",2019-04-03,39186,"the audio and video aren't sync when i post a video on status..... godammit pls fix it, don't be such an ego wanna compress the video file that could have a bad effect to the video,",2,the audio and video are not sync when i post a video on status goddamn it please fix it do not be such an ego want to compress the video file that could have a bad effect to a video on status,Hirai Momo is bae,,,"[0.03703703703703704, 0.02645502645502645, 0.02821869488536155, 0.02645502645502645, 0.05291005291005292, 0.02821869488536155, 0.02645502645502645, 0.02821869488536155, 0.02645502645502645, 0.02645502645502645, 0.03174603174603175, 0.056437389770723115, 0.04232804232804233, 0.02645502645502645, 0.029982363315696647, 0.03174603174603175, 0.02645502645502645, 0.029982363315696647, 0.03703703703703705, 0.02645502645502645, 0.02645502645502645, 0.0599647266313933, 0.02645502645502645, 0.03174603174603175, 0.04056437389770724, 0.02821869488536155, 0.029982363315696647, 0.03350970017636685, 0.05114638447971782, 0.02645502645502645]"
1119,178836,161244,1,Whatsapp,,"['bad', 'cause', 'time', 'update', 'seriously', 'want', 'month', 'update']",2019-04-04,39192,every bad cause every time it update like seriouly i want 3 month for it to update again,1,every bad cause every time it update like seriously i want month for it to update again,Jhenele Facey,,,"[0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.03434343434343435, 0.03434343434343435, 0.030303030303030304, 0.03232323232323232, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.03232323232323232, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.05858585858585861, 0.04646464646464648, 0.030303030303030304, 0.046464646464646486, 0.030303030303030304, 0.030303030303030304, 0.040404040404040414, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.03636363636363637, 0.03232323232323233, 0.030303030303030304]"
1120,178840,161248,1,Whatsapp,,"['lgb', 'hate', 'lgb', 'remove', 'lgb', 'emosi']",2019-04-07,39197,Why LGBT? I hate LGBT... 👎. Please remove LGBT emoji!!!,1,why lgb i hate lgb please remove lgb emosi,Ali Mulyanto,,,"[0.030303030303030307, 0.03232323232323233, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.03232323232323233, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.03232323232323233, 0.030303030303030307, 0.03232323232323233, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.03232323232323233, 0.03232323232323233, 0.04646464646464649, 0.07272727272727274, 0.030303030303030307, 0.030303030303030307, 0.048484848484848506, 0.03232323232323233, 0.030303030303030307, 0.030303030303030307]"
1121,178842,161250,1,Whatsapp,,"['new', 'version', 'not', 'working_properly', 'video', 'cal', 'screen', 'touch', 'do', 'not', 'work', 'android', 'check']",2019-04-06,39199,new version not working properly during video cal screen touch did not work in Android 10 plz check,1,new version not working properly during video cal screen touch did not work in android please check,sanam batool,,,"[0.02777777777777778, 0.050000000000000024, 0.02962962962962963, 0.0351851851851852, 0.02777777777777778, 0.029629629629629634, 0.042592592592592605, 0.02777777777777778, 0.02777777777777778, 0.03703703703703705, 0.03333333333333335, 0.02777777777777778, 0.02777777777777778, 0.02962962962962963, 0.02777777777777778, 0.02777777777777778, 0.02777777777777778, 0.02777777777777778, 0.03333333333333334, 0.02777777777777778, 0.02777777777777778, 0.06481481481481483, 0.03703703703703705, 0.042592592592592605, 0.02777777777777778, 0.02777777777777778, 0.046296296296296315, 0.02777777777777778, 0.02777777777777778, 0.04444444444444445]"
1122,178859,161267,1,Whatsapp,,"['file', 'be', 'not', 'pick', 'photo', 'video']",2019-04-02,39219,file is not picked photos and videos 😭,1,file is not picked photo and video,Aqib Javed Khan Khattak,,,"[0.03292181069958846, 0.030864197530864185, 0.04938271604938271, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.04526748971193416, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.032921810699588466, 0.030864197530864185, 0.030864197530864185, 0.06790123456790123, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185]"
1123,178860,161268,1,Whatsapp,,"['web', 'scan', 'feature', 'be', 'not', 'work']",2019-04-02,39220,whatsapp web scan feature is not working.,1,whatsit web scan feature is not working,jaiveer singh,,,"[0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.04402515723270441, 0.05031446540880504, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.05031446540880504, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03773584905660377, 0.03144654088050314, 0.03144654088050314]"
1124,178862,161270,1,Whatsapp,,"['have', 'update', 'not', 'work', 'help']",2019-04-05,39223,i have updated my WhatsAPP but its not working help me,5,i have updated my whatsit but my whatsit not working help me,Agnes Ogeto,,,"[0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.05031446540880504, 0.03563941299790356, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.046121593291404625, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.05031446540880504, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314]"
1125,178881,161289,1,Whatsapp,,"['video', 'call', 'be', 'not']",2019-04-04,39244,video call is not there,1,video call is not there,rajdeep chanda,,,"[0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.051282051282051294, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.051282051282051294, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204]"
1126,178882,161290,1,Whatsapp,,"['not', 'even', 'load']",2019-04-04,39246,its not even loading,1,its not even loading,diana cepchirchir,,,"[0.03144654088050314, 0.05031446540880504, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.05031446540880504, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.05031446540880504, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314]"
1127,178883,161291,1,Whatsapp,,"['time', 'receive', 'message', 'late', 'also', 'receive', 'first', 'message', 'later', 'message', 'doe', 'not', 'come', 'sound']",2019-04-04,39247,most of the time receive messages late. also after receicing the first message the later messages does not come with sound.,2,most of the time receive message late also after receiving the first message the later message doe not come with sound,David Choong,,,"[0.028218694885361547, 0.026455026455026447, 0.026455026455026447, 0.029982363315696644, 0.026455026455026447, 0.026455026455026447, 0.058201058201058205, 0.026455026455026447, 0.026455026455026447, 0.03527336860670194, 0.026455026455026447, 0.040564373897707236, 0.026455026455026447, 0.03880070546737214, 0.04056437389770723, 0.028218694885361547, 0.028218694885361547, 0.03880070546737214, 0.026455026455026447, 0.07583774250440917, 0.026455026455026447, 0.04232804232804233, 0.028218694885361547, 0.028218694885361547, 0.026455026455026447, 0.028218694885361547, 0.040564373897707236, 0.026455026455026447, 0.04409171075837742, 0.028218694885361547]"
1128,178887,161295,1,Whatsapp,,"['bad', 'expresional', 'symbol']",2019-04-05,39252,"bad, there are expressional symbol",1,bad there are expresional symbol,L Vaski,,,"[0.046121593291404625, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.03563941299790356, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.05031446540880505, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.04821802935010482, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.03354297693920335, 0.031446540880503145, 0.031446540880503145]"
1129,178890,161298,1,Whatsapp,,"['bad', 'video', 'audio', 'call']",2019-04-07,39257,very very bad on video and audio call,1,very very bad on video and audio call,Saifuddin Khan,,,"[0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.05031446540880504, 0.03144654088050314, 0.05031446540880504, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.04192872117400421, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.039832285115303984, 0.03144654088050314, 0.03144654088050314]"
