,tweet-id,timestamp,likes,replies,retweets,Bug_report,text
1017,1.11e+18,15-03-2019 23:39,0,0,0,1,honestly they need to fix snapshot group chat should not have to wait minute to view a message can not even scroll through the chat either
1018,1.11e+18,13-03-2019 20:17,1,0,0,1,atuser your application is not working please fix url
1019,1.1e+18,04-03-2019 12:41,0,0,0,1,atuser i need my whatsit unblocked my whatsit been day the option to reset has yet to appear my whatsit keep asking for the two step verification how do i solve this problem when you do not answer mail from support
1020,1.12e+18,04-05-2019 19:29,1,1,0,1,atuser so me and multiple other people i know are having the issue where we will watch someone story and then we will go back to watch atuser so me and multiple other people i know story a few hour later and atuser so me and multiple other people i know never posted anything new its just the same story we viewed pre
1021,1.1e+18,08-03-2019 11:59,1,0,0,1,atuser latest beta version the document and image are disappeared and whatsit group photo and video message are not visible request you to fix this soon
1022,1.12e+18,11-04-2019 11:42,0,1,0,1,atuser atuser hey guy i am having trouble connecting my account to my titbit versa any suggestion
1023,1.13e+18,05-05-2019 19:42,17,0,3,1,so how long is it gon na take snapshot to fix this
1024,1.1e+18,13-02-2019 09:33,0,0,0,1,atuser what is this notification turn on give this error message facebokurl
1025,1.11e+18,13-03-2019 19:03,0,0,0,1,can not log in to face-on or messenger will this problem be resolved anytime soon so annoyed right now
1026,1.1e+18,14-02-2019 06:05,0,0,0,0,if he did this in public just flashed a stranger hed get arrested and put on a list so why do men think its ok to do online met snapshot fail sharethis snaphimurl
1027,1.12e+18,21-04-2019 04:45,6,0,1,0,no matter how bad life get i will never post a video of me smoking weed on snapshot to show that ma cool dude cause i smoke weed
1028,1.1e+18,10-03-2019 12:33,1,0,0,0,since snapshot force updated u all a couple of year back to the new format i have refused to update anything in fear of another catastrophe but a it turn out not all update are bad a now i have discovered the wonder of having longer sweet life gonne get more interesting
1029,1.11e+18,16-03-2019 07:20,1,1,0,0,between couture snapshot face-on twitter and instagram you can literally learn how to become a millionaire broke just an excuse
1030,1.1e+18,11-02-2019 17:13,0,1,0,1,atuser complaint i have been so embarrassed by a problem that exists on your comment section you should correct this the gif at the right side of comment section is the problem i have hit it by accident numerous time by accident
1031,1.12e+18,22-04-2019 22:06,0,0,0,1,so you can do this but not fix tagging user on android this is why people are turning to instagram
1032,1.11e+18,04-04-2019 09:26,0,0,0,1,thanks i reported this issue a while ago you said you were aware of the issue with group but a while still is not working and there is no way to get a progress report a while an important feature in managing group which is now useable
1033,1.13e+18,14-05-2019 17:20,0,0,0,1,atuser a i said in my direct message yesterday you have until tonight to either respond or fix this problem it is bullshit i get autoflaged for posting the same gif a everyone else either fix the same gif or i go to the better business bureau tomorrow morning
1034,1.12e+18,28-04-2019 01:38,0,0,0,1,atuser i have a problem a friend of mine has someone pretending to be a friend of mine on face-on and we do not know how to get rid of a friend of mine url thats the profile
1035,1.12e+18,01-05-2019 06:44,0,0,0,1,atuser thanks for fucking up the android face-on application atuser thanks for fucking up the android face-on application suck giant ball make me want to go back to a flip phone seriously atuser thanks for fucking up the android face-on application was not broken so why did you fix atuser thanks for fucking up the android face-on application i hope the whole dev team get diarrhoea so the whole dev team have to stay at home is able to
1036,1.13e+18,25-05-2019 08:36,4,1,0,0,i asking all these memory from my snapshot from senior year two year ago i do not miss those people at all and honestly the one i actually go to school with now and speaking with are the one i value whole heartedly
1037,1.11e+18,13-03-2019 20:14,0,0,0,1,atuser fail photo consent storing
1038,1.1e+18,27-02-2019 08:52,0,0,0,1,atuser check your dm please a i have left the person username and my username so that you can somehow fix this do not just send me to that form thingy a it never really doe anything for me anyways which just annoys me even more and
1039,1.11e+18,12-03-2019 00:05,0,0,0,1,atuser just bought a new phone and restored chat backup the problem is that i can not search anymore for word in my old conversation i read i can not search anymore for word in my old conversation doe not work for old conversation after restoring could you please help fix this i need search
1040,1.13e+18,30-05-2019 21:18,0,0,0,1,atuser who do i speak to about a technical issue
1041,1.11e+18,04-04-2019 23:34,0,0,0,1,atuser maybe if i yell you fix problem i have been reporting for month with no help i can not see what i post or reply until day have passed please face-on please please help i report at help site and only get message closed or we are work
1042,1.09e+18,03-02-2019 14:24,0,0,0,1,atuser the quality on the phone x is awful are you going to resolve this problem please
1043,1.11e+18,28-03-2019 11:54,0,0,0,1,hey atuser i am not able to use spin and trim tool on latest version of snapshot for android when i crispin the snap into segment the snap at the left side start getting out of screen and i am not able to drag them back at the centre please fix it
1044,1.1e+18,25-02-2019 23:52,3,0,0,0,my favourite part about white out condition is when people decide to take video for snapshot to show everybody just how bad it is
1045,1.13e+18,06-05-2019 21:27,2,1,1,1,atuser can you please fix the story replay issue so that i do not have to watch atuser story a million more time
1046,1.1e+18,08-03-2019 15:34,0,1,0,1,atuser i can not add anything to private story on snapshot alpha is there some way to revert back from snapshot alpha or do i have to wait for a fix for the private story
1047,1.13e+18,30-05-2019 21:23,0,0,0,0,you have sent me instruction for android while clearly my problem is on the browser proving my point yet again sorry i do not have time to debut your nonsensical software
1048,1.13e+18,11-05-2019 01:26,8,0,0,0,i always wondered what it felt like to be a bad bitch then snapshot added this new filter
1049,1.13e+18,18-05-2019 18:03,1,0,0,0,hope your okay big guy hopefully that fool broke his foot trying to kick you
1050,1.11e+18,05-04-2019 16:11,0,0,0,1,atuser my issue is nowhere listed in any of your self help file and i can not find anywhere on face-on to send a support request to that anybody answer every single email i received from you has no reply for the return address
1051,1.1e+18,25-02-2019 05:01,78,1,2,0,snapshot algorithm has pegged me a a man in search of a bad girl to all the good girl out there who call all the good girl out there who call their parent regularly and get hr of sleep a night parent regularly and get hr of sleep a night i bid you adieu url
1052,1.11e+18,13-03-2019 19:08,0,0,0,1,atuser atuser atuser can ya get your shit together and fix what we is happening i can not log in post comment or like anything pleaseandthankyou
1053,1.11e+18,23-03-2019 07:59,3,0,0,1,atuser still need to fucking fix the camera on phone us max
1054,1.13e+18,14-05-2019 16:31,0,0,0,1,can you sort out the bug which is preventing timeliness from appearing in most recent order its doing my head in
1055,1.13e+18,10-05-2019 11:26,1,0,0,0,snapshot make to female lens is broken i do not look any different url
1056,1.13e+18,14-05-2019 15:08,0,0,0,1,atuser please help i am unable to view any business face-on page both when i am an admin and not i work with business and must see business page face-on help did not help auto response multiple browser and loin checked internal tech checked see er
1057,1.12e+18,10-04-2019 07:14,9,0,3,0,i have a really bad habit of forgetting to message people back on snapchatops
1058,1.12e+18,24-04-2019 19:24,1,0,0,1,anyone else get an error everytime anyone else try to send a video on snapshot
1059,1.12e+18,25-04-2019 02:37,0,1,0,1,atuser what the fuck is going on with the application product review are completely non-related to the actual product i though this was just a glitch but this happening in the webster and in my phone application what a pain
